defect_id,department,system_source,station_code,station_name,chainage_km,defect_category,asset_age_years,overdue_days,estimated_repair_hours,safety_risk_score,target_mpi_score,urgency_level,predicted_mpi_score,predicted_urgency_level,priority_rank
TDMS-DEF-0016,ELECTRICAL_TRD,TDMS,MBM,Mambalam,10.59,SECTION_INSULATOR_PITTING,10.1,8,2.5,7,46.0,MEDIUM_PLANNED,46.1,MEDIUM_PLANNED,369
TMS-DEF-0135,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.71,BALLAST_PACKING_ROUTINE,6.4,28,2.0,4,47.2,MEDIUM_PLANNED,46.1,MEDIUM_PLANNED,370
TDMS-DEF-0125,ELECTRICAL_TRD,TDMS,PV,Pallavaram,23.82,NEUTRAL_SECTION_MAINTENANCE,12.6,5,3.5,8,43.8,MEDIUM_PLANNED,46.0,MEDIUM_PLANNED,371
TMS-DEF-0094,ENGINEERING_CIVIL,TMS,CGL,Chengalpattu Junction,59.7,TURNOUT_STOCK_RAIL_WEAR,7.3,8,3.5,7,47.8,MEDIUM_PLANNED,45.7,MEDIUM_PLANNED,372
TDMS-DEF-0192,ELECTRICAL_TRD,TDMS,MS,Chennai Egmore,3.67,INSULATOR_FLASHOVER_RISK,2.9,3,2.5,8,44.5,MEDIUM_PLANNED,45.6,MEDIUM_PLANNED,373
TDMS-DEF-0183,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.69,CATENARY_DROPPER_FATIGUE,13.2,10,2.0,6,46.4,MEDIUM_PLANNED,45.6,MEDIUM_PLANNED,374
TMS-DEF-0179,ENGINEERING_CIVIL,TMS,MS,Chennai Egmore,4.02,RAIL_FLANGE_LUBRICATION,4.5,27,1.0,4,46.2,MEDIUM_PLANNED,45.4,MEDIUM_PLANNED,375
TDMS-DEF-0085,ELECTRICAL_TRD,TDMS,MSB,Chennai Beach,0.1,INSULATOR_FLASHOVER_RISK,2.9,1,2.5,8,45.6,MEDIUM_PLANNED,45.3,MEDIUM_PLANNED,376
TDMS-DEF-0150,ELECTRICAL_TRD,TDMS,SKL,Singaperumal Koil,51.97,SECTION_INSULATOR_PITTING,8.7,6,2.5,8,42.8,MEDIUM_PLANNED,44.9,MEDIUM_PLANNED,377
TDMS-DEF-0204,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,17.38,CATENARY_DROPPER_FATIGUE,12.3,4,2.0,7,45.0,MEDIUM_PLANNED,44.9,MEDIUM_PLANNED,378
TMS-DEF-0164,ENGINEERING_CIVIL,TMS,POTI,Potheri,43.73,TURNOUT_STOCK_RAIL_WEAR,15.2,7,3.5,6,46.9,MEDIUM_PLANNED,44.9,MEDIUM_PLANNED,379
TDMS-DEF-0131,ELECTRICAL_TRD,TDMS,CMP,Chromepet,25.78,ROUTINE_MAST_BONDING_CHECK,9.2,16,1.0,4,46.9,MEDIUM_PLANNED,44.9,MEDIUM_PLANNED,380
TDMS-DEF-0205,ELECTRICAL_TRD,TDMS,MKK,Kodambakkam,9.43,SECTION_INSULATOR_PITTING,3.5,1,2.5,8,43.1,MEDIUM_PLANNED,44.8,MEDIUM_PLANNED,381
TDMS-DEF-0091,ELECTRICAL_TRD,TDMS,MKK,Kodambakkam,9.71,INSULATOR_FLASHOVER_RISK,11.1,0,2.5,8,42.5,MEDIUM_PLANNED,44.7,MEDIUM_PLANNED,382
SMMS-DEF-0116,S_AND_T,SMMS,GDY,Guindy,14.65,SIGNAL_ASPECT_LED_DEGRADATION,14.9,5,1.0,7,42.9,MEDIUM_PLANNED,44.7,MEDIUM_PLANNED,383
TMS-DEF-0288,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.38,SLEEPER_CRACK_FATIGUE,15.3,7,2.5,6,44.3,MEDIUM_PLANNED,44.7,MEDIUM_PLANNED,384
SMMS-DEF-0118,S_AND_T,SMMS,VDR,Vandalur,34.63,AXLE_COUNTER_DRIFT,13.5,3,1.5,7,40.7,MEDIUM_PLANNED,44.6,MEDIUM_PLANNED,385
TMS-DEF-0257,ENGINEERING_CIVIL,TMS,MN,Meenambakkam,20.84,ROUTINE_FISHPLATE_GREASING,6.9,27,1.5,4,43.7,MEDIUM_PLANNED,44.5,MEDIUM_PLANNED,386
TMS-DEF-0286,ENGINEERING_CIVIL,TMS,POTI,Potheri,43.32,TURNOUT_STOCK_RAIL_WEAR,5.4,0,3.5,8,42.3,MEDIUM_PLANNED,44.4,MEDIUM_PLANNED,387
SMMS-DEF-0198,S_AND_T,SMMS,NBK,Nungambakkam,8.15,POINT_MACHINE_MOTOR_SLUGGISH,11.0,0,2.0,7,47.5,MEDIUM_PLANNED,44.2,MEDIUM_PLANNED,388
SMMS-DEF-0036,S_AND_T,SMMS,TBM,Tambaram,29.29,TRACK_CIRCUIT_INSULATION_FAIL,5.7,0,2.0,7,46.5,MEDIUM_PLANNED,44.1,MEDIUM_PLANNED,389
TMS-DEF-0104,ENGINEERING_CIVIL,TMS,VDR,Vandalur,34.09,WELD_COLLAR_FATIGUE,5.1,7,2.5,7,43.5,MEDIUM_PLANNED,44.0,MEDIUM_PLANNED,390
TDMS-DEF-0190,ELECTRICAL_TRD,TDMS,VDR,Vandalur,33.76,SECTION_INSULATOR_PITTING,0.6,4,2.5,8,54.9,MEDIUM_PLANNED,43.9,MEDIUM_PLANNED,391
TMS-DEF-0239,ENGINEERING_CIVIL,TMS,SP,Saidapet,12.16,BALLAST_DEFICIENCY,6.0,10,4.5,6,43.9,MEDIUM_PLANNED,43.9,MEDIUM_PLANNED,392
TDMS-DEF-0206,ELECTRICAL_TRD,TDMS,VDR,Vandalur,33.94,CANTILEVER_BRACKET_MISALIGN,4.0,15,2.0,6,43.5,MEDIUM_PLANNED,43.9,MEDIUM_PLANNED,393
TMS-DEF-0199,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,21.36,RAIL_CORRUGATION_WEAR,14.0,21,3.0,4,45.4,MEDIUM_PLANNED,43.9,MEDIUM_PLANNED,394
TDMS-DEF-0030,ELECTRICAL_TRD,TDMS,GDY,Guindy,15.54,CONTACT_WIRE_CONDEMNING_WEAR,9.6,2,3.0,8,40.7,MEDIUM_PLANNED,43.8,MEDIUM_PLANNED,395
TDMS-DEF-0009,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.42,CANTILEVER_BRACKET_MISALIGN,6.3,14,2.0,6,42.1,MEDIUM_PLANNED,43.8,MEDIUM_PLANNED,396
TMS-DEF-0212,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,16.47,BALLAST_DEFICIENCY,4.4,11,4.5,6,44.3,MEDIUM_PLANNED,43.7,MEDIUM_PLANNED,397
TDMS-DEF-0104,ELECTRICAL_TRD,TDMS,VDR,Vandalur,34.35,SECTION_INSULATOR_PITTING,4.4,13,2.5,7,42.2,MEDIUM_PLANNED,43.6,MEDIUM_PLANNED,398
TDMS-DEF-0027,ELECTRICAL_TRD,TDMS,GI,Guduvancheri,40.19,INSULATOR_FLASHOVER_RISK,17.7,1,2.5,6,43.9,MEDIUM_PLANNED,43.6,MEDIUM_PLANNED,399
SMMS-DEF-0131,S_AND_T,SMMS,PZA,Pazhavanthangal,18.77,TRACK_CIRCUIT_INSULATION_FAIL,5.9,1,2.0,7,45.3,MEDIUM_PLANNED,43.5,MEDIUM_PLANNED,400
SMMS-DEF-0039,S_AND_T,SMMS,GDY,Guindy,14.66,CABLE_INSULATION_DROP,6.0,6,3.0,6,45.7,MEDIUM_PLANNED,43.4,MEDIUM_PLANNED,401
TDMS-DEF-0167,ELECTRICAL_TRD,TDMS,PRGL,Perungalathur,33.04,INSULATOR_FLASHOVER_RISK,7.0,17,2.5,6,41.2,MEDIUM_PLANNED,43.3,MEDIUM_PLANNED,402
TMS-DEF-0108,ENGINEERING_CIVIL,TMS,MS,Chennai Egmore,4.84,TURNOUT_STOCK_RAIL_WEAR,1.6,14,3.5,6,43.5,MEDIUM_PLANNED,43.2,MEDIUM_PLANNED,403
TDMS-DEF-0039,ELECTRICAL_TRD,TDMS,MSB,Chennai Beach,0.1,CONTACT_WIRE_CONDEMNING_WEAR,3.2,1,3.0,8,42.5,MEDIUM_PLANNED,43.1,MEDIUM_PLANNED,404
SMMS-DEF-0088,S_AND_T,SMMS,GI,Guduvancheri,40.62,TRACK_CIRCUIT_INSULATION_FAIL,9.1,1,2.0,7,45.4,MEDIUM_PLANNED,43.1,MEDIUM_PLANNED,405
SMMS-DEF-0144,S_AND_T,SMMS,TLM,Tirusulam,21.21,POINT_MACHINE_MOTOR_SLUGGISH,10.8,4,2.0,7,39.7,MEDIUM_PLANNED,42.9,MEDIUM_PLANNED,406
SMMS-DEF-0159,S_AND_T,SMMS,SP,Saidapet,12.68,SIGNAL_ASPECT_LED_DEGRADATION,9.4,0,1.0,7,43.9,MEDIUM_PLANNED,42.9,MEDIUM_PLANNED,407
TMS-DEF-0095,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.68,BALLAST_DEFICIENCY,14.2,14,4.5,5,42.2,MEDIUM_PLANNED,42.9,MEDIUM_PLANNED,408
SMMS-DEF-0190,S_AND_T,SMMS,GDY,Guindy,15.29,ROUTINE_POINT_CLEANING_GREASING,13.5,22,1.0,4,42.8,MEDIUM_PLANNED,42.9,MEDIUM_PLANNED,409
SMMS-DEF-0215,S_AND_T,SMMS,MBM,Mambalam,11.04,TRACK_CIRCUIT_INSULATION_FAIL,4.5,0,2.0,7,46.2,MEDIUM_PLANNED,42.8,MEDIUM_PLANNED,410
SMMS-DEF-0029,S_AND_T,SMMS,MBM,Mambalam,11.09,SIGNAL_ASPECT_LED_DEGRADATION,13.8,5,1.0,6,43.8,MEDIUM_PLANNED,42.7,MEDIUM_PLANNED,411
TMS-DEF-0259,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,18.16,TRACK_GEOMETRY_BAD_TGI,7.2,8,4.0,6,44.0,MEDIUM_PLANNED,42.6,MEDIUM_PLANNED,412
TDMS-DEF-0113,ELECTRICAL_TRD,TDMS,GDY,Guindy,14.79,OHE_HEIGHT_STAGGER_ROUTINE,17.2,9,1.5,4,43.2,MEDIUM_PLANNED,42.6,MEDIUM_PLANNED,413
TMS-DEF-0041,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,16.7,TRACK_GEOMETRY_BAD_TGI,10.9,1,4.0,7,41.8,MEDIUM_PLANNED,42.5,MEDIUM_PLANNED,414
TMS-DEF-0213,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.29,SLEEPER_CRACK_FATIGUE,5.3,10,2.5,6,42.7,MEDIUM_PLANNED,42.5,MEDIUM_PLANNED,415
SMMS-DEF-0130,S_AND_T,SMMS,GDY,Guindy,15.01,POINT_MACHINE_MOTOR_SLUGGISH,10.8,1,2.0,7,46.6,MEDIUM_PLANNED,42.4,MEDIUM_PLANNED,416
TMS-DEF-0234,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,18.36,SLEEPER_CRACK_FATIGUE,12.7,6,2.5,6,41.5,MEDIUM_PLANNED,42.4,MEDIUM_PLANNED,417
TMS-DEF-0029,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.76,TURNOUT_STOCK_RAIL_WEAR,13.0,8,3.5,6,42.0,MEDIUM_PLANNED,42.3,MEDIUM_PLANNED,418
TDMS-DEF-0108,ELECTRICAL_TRD,TDMS,MBM,Mambalam,11.45,NEUTRAL_SECTION_MAINTENANCE,4.7,4,3.5,8,39.7,MEDIUM_PLANNED,42.2,MEDIUM_PLANNED,419
SMMS-DEF-0226,S_AND_T,SMMS,GI,Guduvancheri,40.29,TRACK_CIRCUIT_INSULATION_FAIL,1.3,6,2.0,6,44.1,MEDIUM_PLANNED,42.2,MEDIUM_PLANNED,420
TMS-DEF-0103,ENGINEERING_CIVIL,TMS,NBK,Nungambakkam,7.66,BALLAST_DEFICIENCY,11.7,3,4.5,6,43.2,MEDIUM_PLANNED,42.0,MEDIUM_PLANNED,421
TMS-DEF-0204,ENGINEERING_CIVIL,TMS,VDR,Vandalur,34.16,SLEEPER_CRACK_FATIGUE,2.8,22,2.5,5,40.9,MEDIUM_PLANNED,42.0,MEDIUM_PLANNED,422
TDMS-DEF-0172,ELECTRICAL_TRD,TDMS,POTI,Potheri,43.93,INSULATOR_FLASHOVER_RISK,10.0,1,2.5,7,40.2,MEDIUM_PLANNED,41.9,MEDIUM_PLANNED,423
TDMS-DEF-0175,ELECTRICAL_TRD,TDMS,VDR,Vandalur,34.94,CANTILEVER_BRACKET_MISALIGN,6.1,8,2.0,6,34.1,ROUTINE_CYCLE,41.9,MEDIUM_PLANNED,424
SMMS-DEF-0145,S_AND_T,SMMS,TBMS,Tambaram Sanatorium,27.27,CABLE_INSULATION_DROP,14.6,16,3.0,5,40.7,MEDIUM_PLANNED,41.9,MEDIUM_PLANNED,425
TMS-DEF-0137,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.55,TRACK_GEOMETRY_BAD_TGI,8.3,7,4.0,6,41.7,MEDIUM_PLANNED,41.8,MEDIUM_PLANNED,426
TMS-DEF-0040,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.54,SLEEPER_CRACK_FATIGUE,15.0,5,2.5,6,41.0,MEDIUM_PLANNED,41.6,MEDIUM_PLANNED,427
TMS-DEF-0105,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.33,BALLAST_DEFICIENCY,1.2,23,4.5,5,40.7,MEDIUM_PLANNED,41.5,MEDIUM_PLANNED,428
TMS-DEF-0300,ENGINEERING_CIVIL,TMS,MMNK,Maraimalai Nagar,47.7,IMR_ULTRASONIC_FLAW,0.6,0,3.0,8,42.8,MEDIUM_PLANNED,41.4,MEDIUM_PLANNED,429
TMS-DEF-0013,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,16.66,RAIL_CORRUGATION_WEAR,14.2,17,3.0,4,42.0,MEDIUM_PLANNED,41.3,MEDIUM_PLANNED,430
TDMS-DEF-0054,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.43,CATENARY_DROPPER_FATIGUE,6.8,0,2.0,7,41.3,MEDIUM_PLANNED,41.2,MEDIUM_PLANNED,431
TMS-DEF-0043,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.13,TRACK_GEOMETRY_BAD_TGI,15.0,0,4.0,6,42.1,MEDIUM_PLANNED,41.2,MEDIUM_PLANNED,432
TMS-DEF-0268,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.49,RAIL_CORRUGATION_WEAR,2.5,12,3.0,6,40.8,MEDIUM_PLANNED,41.2,MEDIUM_PLANNED,433
TDMS-DEF-0170,ELECTRICAL_TRD,TDMS,SKL,Singaperumal Koil,51.27,CANTILEVER_BRACKET_MISALIGN,0.9,13,2.0,6,40.9,MEDIUM_PLANNED,41.2,MEDIUM_PLANNED,434
TDMS-DEF-0070,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,46.37,OHE_HEIGHT_STAGGER_ROUTINE,11.6,13,1.5,4,42.6,MEDIUM_PLANNED,41.1,MEDIUM_PLANNED,435
TDMS-DEF-0173,ELECTRICAL_TRD,TDMS,SP,Saidapet,13.41,CATENARY_DROPPER_FATIGUE,9.8,0,2.0,7,41.6,MEDIUM_PLANNED,41.0,MEDIUM_PLANNED,436
TMS-DEF-0042,ENGINEERING_CIVIL,TMS,SKL,Singaperumal Koil,52.18,TURNOUT_STOCK_RAIL_WEAR,10.1,6,3.5,6,41.7,MEDIUM_PLANNED,40.8,MEDIUM_PLANNED,437
TMS-DEF-0282,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.1,RAIL_CORRUGATION_WEAR,9.5,4,3.0,6,41.6,MEDIUM_PLANNED,40.8,MEDIUM_PLANNED,438
TDMS-DEF-0067,ELECTRICAL_TRD,TDMS,TLM,Tirusulam,20.91,INSULATOR_FLASHOVER_RISK,12.4,0,2.5,7,40.6,MEDIUM_PLANNED,40.7,MEDIUM_PLANNED,439
TMS-DEF-0088,ENGINEERING_CIVIL,TMS,GDY,Guindy,14.38,BALLAST_DEFICIENCY,9.4,10,4.5,5,41.5,MEDIUM_PLANNED,40.7,MEDIUM_PLANNED,440
TDMS-DEF-0188,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,17.27,ROUTINE_MAST_BONDING_CHECK,13.9,16,1.0,3,42.6,MEDIUM_PLANNED,40.7,MEDIUM_PLANNED,441
TDMS-DEF-0021,ELECTRICAL_TRD,TDMS,CMP,Chromepet,24.66,OHE_HEIGHT_STAGGER_ROUTINE,16.9,7,1.5,4,41.0,MEDIUM_PLANNED,40.6,MEDIUM_PLANNED,442
TMS-DEF-0129,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,2.63,TURNOUT_STOCK_RAIL_WEAR,15.2,0,3.5,6,40.6,MEDIUM_PLANNED,40.5,MEDIUM_PLANNED,443
TDMS-DEF-0156,ELECTRICAL_TRD,TDMS,VDR,Vandalur,34.37,INSULATOR_ROUTINE_CLEANING,3.8,46,1.5,2,39.0,MEDIUM_PLANNED,40.4,MEDIUM_PLANNED,444
TMS-DEF-0154,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.73,RAIL_CORRUGATION_WEAR,3.2,6,3.0,6,35.3,MEDIUM_PLANNED,40.3,MEDIUM_PLANNED,445
TMS-DEF-0102,ENGINEERING_CIVIL,TMS,MBM,Mambalam,10.68,SLEEPER_CRACK_FATIGUE,2.4,10,2.5,6,40.4,MEDIUM_PLANNED,40.2,MEDIUM_PLANNED,446
TMS-DEF-0085,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,2.21,WELD_COLLAR_FATIGUE,13.5,3,2.5,6,41.7,MEDIUM_PLANNED,40.1,MEDIUM_PLANNED,447
SMMS-DEF-0046,S_AND_T,SMMS,CGL,Chengalpattu Junction,59.7,SIGNAL_ASPECT_LED_DEGRADATION,13.8,9,1.0,5,41.5,MEDIUM_PLANNED,40.0,MEDIUM_PLANNED,448
TMS-DEF-0168,ENGINEERING_CIVIL,TMS,MKK,Kodambakkam,9.82,SLEEPER_CRACK_FATIGUE,12.5,2,2.5,6,41.6,MEDIUM_PLANNED,39.9,MEDIUM_PLANNED,449
TMS-DEF-0178,ENGINEERING_CIVIL,TMS,PV,Pallavaram,23.77,SLEEPER_CRACK_FATIGUE,13.3,4,2.5,6,40.8,MEDIUM_PLANNED,39.9,MEDIUM_PLANNED,450
TMS-DEF-0156,ENGINEERING_CIVIL,TMS,MMNK,Maraimalai Nagar,47.55,TURNOUT_STOCK_RAIL_WEAR,15.4,2,3.5,6,38.7,MEDIUM_PLANNED,39.7,MEDIUM_PLANNED,451
TMS-DEF-0272,ENGINEERING_CIVIL,TMS,GDY,Guindy,15.01,RAIL_CORRUGATION_WEAR,8.3,16,3.0,4,40.5,MEDIUM_PLANNED,39.6,MEDIUM_PLANNED,452
TMS-DEF-0044,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,18.41,ROUTINE_FISHPLATE_GREASING,11.4,24,1.5,3,40.3,MEDIUM_PLANNED,39.5,MEDIUM_PLANNED,453
TMS-DEF-0198,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,16.59,SLEEPER_CRACK_FATIGUE,1.9,22,2.5,4,40.7,MEDIUM_PLANNED,39.3,MEDIUM_PLANNED,454
TDMS-DEF-0050,ELECTRICAL_TRD,TDMS,MKK,Kodambakkam,9.73,CATENARY_DROPPER_FATIGUE,13.6,0,2.0,7,38.1,MEDIUM_PLANNED,39.1,MEDIUM_PLANNED,455
TMS-DEF-0290,ENGINEERING_CIVIL,TMS,TBM,Tambaram,28.82,BALLAST_DEFICIENCY,11.4,8,4.5,5,39.6,MEDIUM_PLANNED,39.0,MEDIUM_PLANNED,456
TMS-DEF-0082,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,20.64,TRACK_GEOMETRY_BAD_TGI,1.3,9,4.0,6,38.1,MEDIUM_PLANNED,38.9,MEDIUM_PLANNED,457
TDMS-DEF-0088,ELECTRICAL_TRD,TDMS,CMP,Chromepet,25.86,CANTILEVER_BRACKET_MISALIGN,15.0,2,2.0,6,42.7,MEDIUM_PLANNED,38.8,MEDIUM_PLANNED,458
TMS-DEF-0186,ENGINEERING_CIVIL,TMS,POTI,Potheri,43.57,BALLAST_DEFICIENCY,11.4,10,4.5,5,38.4,MEDIUM_PLANNED,38.7,MEDIUM_PLANNED,459
TMS-DEF-0296,ENGINEERING_CIVIL,TMS,POTI,Potheri,43.9,TRACK_GEOMETRY_BAD_TGI,0.6,7,4.0,6,37.5,MEDIUM_PLANNED,38.5,MEDIUM_PLANNED,460
TDMS-DEF-0218,ELECTRICAL_TRD,TDMS,CGL,Chengalpattu Junction,59.23,ROUTINE_MAST_BONDING_CHECK,16.1,20,1.0,2,39.4,MEDIUM_PLANNED,38.5,MEDIUM_PLANNED,461
TMS-DEF-0146,ENGINEERING_CIVIL,TMS,MSC,Chetpet,6.13,TURNOUT_STOCK_RAIL_WEAR,4.5,0,3.5,7,35.9,MEDIUM_PLANNED,38.4,MEDIUM_PLANNED,462
SMMS-DEF-0030,S_AND_T,SMMS,MSC,Chetpet,6.45,TRACK_CIRCUIT_INSULATION_FAIL,5.3,2,2.0,7,35.7,MEDIUM_PLANNED,38.4,MEDIUM_PLANNED,463
TDMS-DEF-0074,ELECTRICAL_TRD,TDMS,CGL,Chengalpattu Junction,59.7,INSULATOR_FLASHOVER_RISK,13.8,6,2.5,6,37.1,MEDIUM_PLANNED,38.4,MEDIUM_PLANNED,464
TMS-DEF-0141,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,1.99,RAIL_FLANGE_LUBRICATION,11.1,32,1.0,2,38.5,MEDIUM_PLANNED,38.4,MEDIUM_PLANNED,465
SMMS-DEF-0071,S_AND_T,SMMS,MKK,Kodambakkam,9.62,TRACK_CIRCUIT_INSULATION_FAIL,1.5,1,2.0,7,45.1,MEDIUM_PLANNED,38.3,MEDIUM_PLANNED,466
SMMS-DEF-0110,S_AND_T,SMMS,GDY,Guindy,15.01,POINT_MACHINE_MOTOR_SLUGGISH,0.5,0,2.0,7,45.6,MEDIUM_PLANNED,38.3,MEDIUM_PLANNED,467
TMS-DEF-0136,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,1.51,RAIL_CORRUGATION_WEAR,6.5,3,3.0,6,38.5,MEDIUM_PLANNED,38.3,MEDIUM_PLANNED,468
TMS-DEF-0169,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.1,TRACK_GEOMETRY_BAD_TGI,8.9,0,4.0,6,38.5,MEDIUM_PLANNED,38.3,MEDIUM_PLANNED,469
TDMS-DEF-0084,ELECTRICAL_TRD,TDMS,CMP,Chromepet,25.6,CANTILEVER_BRACKET_MISALIGN,10.8,7,2.0,5,40.3,MEDIUM_PLANNED,38.1,MEDIUM_PLANNED,470
TDMS-DEF-0155,ELECTRICAL_TRD,TDMS,TLM,Tirusulam,20.78,INSULATOR_FLASHOVER_RISK,2.9,0,2.5,7,33.0,ROUTINE_CYCLE,37.9,MEDIUM_PLANNED,471
TDMS-DEF-0163,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,47.34,CANTILEVER_BRACKET_MISALIGN,8.8,6,2.0,5,39.4,MEDIUM_PLANNED,37.9,MEDIUM_PLANNED,472
TMS-DEF-0081,ENGINEERING_CIVIL,TMS,TBM,Tambaram,28.38,BALLAST_PACKING_ROUTINE,9.2,19,2.0,4,36.7,MEDIUM_PLANNED,37.9,MEDIUM_PLANNED,473
TMS-DEF-0184,ENGINEERING_CIVIL,TMS,TBM,Tambaram,28.93,BALLAST_PACKING_ROUTINE,4.0,20,2.0,4,37.5,MEDIUM_PLANNED,37.8,MEDIUM_PLANNED,474
SMMS-DEF-0078,S_AND_T,SMMS,TBMS,Tambaram Sanatorium,27.01,POINT_MACHINE_MOTOR_SLUGGISH,2.0,0,2.0,7,37.9,MEDIUM_PLANNED,37.6,MEDIUM_PLANNED,475
SMMS-DEF-0111,S_AND_T,SMMS,MSC,Chetpet,6.94,TRACK_CIRCUIT_INSULATION_FAIL,13.2,3,2.0,6,46.8,MEDIUM_PLANNED,37.6,MEDIUM_PLANNED,476
TMS-DEF-0187,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,17.96,BALLAST_PACKING_ROUTINE,10.7,16,2.0,4,35.6,MEDIUM_PLANNED,37.6,MEDIUM_PLANNED,477
TDMS-DEF-0194,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,46.37,INSULATOR_ROUTINE_CLEANING,3.5,6,1.5,5,39.7,MEDIUM_PLANNED,37.5,MEDIUM_PLANNED,478
TMS-DEF-0059,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,1.17,SLEEPER_CRACK_FATIGUE,11.8,0,2.5,6,36.6,MEDIUM_PLANNED,37.3,MEDIUM_PLANNED,479
TMS-DEF-0246,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.63,ROUTINE_FISHPLATE_GREASING,12.9,26,1.5,2,37.9,MEDIUM_PLANNED,37.3,MEDIUM_PLANNED,480
SMMS-DEF-0075,S_AND_T,SMMS,MS,Chennai Egmore,4.59,CABLE_INSULATION_DROP,9.9,0,3.0,7,35.4,MEDIUM_PLANNED,37.2,MEDIUM_PLANNED,481
TDMS-DEF-0014,ELECTRICAL_TRD,TDMS,STM,St. Thomas Mount,16.93,CANTILEVER_BRACKET_MISALIGN,15.3,0,2.0,6,36.8,MEDIUM_PLANNED,37.2,MEDIUM_PLANNED,482
TDMS-DEF-0219,ELECTRICAL_TRD,TDMS,TBM,Tambaram,29.77,INSULATOR_FLASHOVER_RISK,6.5,4,2.5,6,37.1,MEDIUM_PLANNED,37.2,MEDIUM_PLANNED,483
TMS-DEF-0083,ENGINEERING_CIVIL,TMS,PV,Pallavaram,22.87,BALLAST_DEFICIENCY,12.2,4,4.5,5,38.2,MEDIUM_PLANNED,37.2,MEDIUM_PLANNED,484
TMS-DEF-0233,ENGINEERING_CIVIL,TMS,TBMS,Tambaram Sanatorium,27.43,RAIL_CORRUGATION_WEAR,14.0,8,3.0,5,36.5,MEDIUM_PLANNED,37.2,MEDIUM_PLANNED,485
TDMS-DEF-0018,ELECTRICAL_TRD,TDMS,MS,Chennai Egmore,3.98,CANTILEVER_BRACKET_MISALIGN,2.6,5,2.0,5,39.1,MEDIUM_PLANNED,37.2,MEDIUM_PLANNED,486
SMMS-DEF-0217,S_AND_T,SMMS,VDR,Vandalur,34.55,TRACK_CIRCUIT_INSULATION_FAIL,2.1,4,2.0,7,35.8,MEDIUM_PLANNED,37.1,MEDIUM_PLANNED,487
TMS-DEF-0106,ENGINEERING_CIVIL,TMS,POTI,Potheri,44.65,TURNOUT_STOCK_RAIL_WEAR,2.1,2,3.5,7,36.1,MEDIUM_PLANNED,36.9,MEDIUM_PLANNED,488
TDMS-DEF-0029,ELECTRICAL_TRD,TDMS,PRGL,Perungalathur,33.26,ROUTINE_MAST_BONDING_CHECK,12.3,6,1.0,4,39.4,MEDIUM_PLANNED,36.9,MEDIUM_PLANNED,489
TMS-DEF-0027,ENGINEERING_CIVIL,TMS,MBM,Mambalam,10.5,WELD_COLLAR_FATIGUE,1.5,2,2.5,7,36.0,MEDIUM_PLANNED,36.8,MEDIUM_PLANNED,490
TDMS-DEF-0142,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,46.59,CATENARY_DROPPER_FATIGUE,4.2,5,2.0,6,37.0,MEDIUM_PLANNED,36.8,MEDIUM_PLANNED,491
TMS-DEF-0030,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.3,RAIL_CORRUGATION_WEAR,7.7,0,3.0,6,37.4,MEDIUM_PLANNED,36.7,MEDIUM_PLANNED,492
